丙类传染病	中文名	丙类传染病
丙酸小单孢菌	中文学名	丙酸小单孢菌
丙酸小单孢菌	亚纲	"放线菌亚纲（Actinobacteridae）"
丙酸小单孢菌	亚门	"放线菌亚门"
丙酸小单孢菌	属	"小单孢菌属"
丙酸小单孢菌	界	"真菌界"
丙酸小单孢菌	目	"放线菌目"
丙酸小单孢菌	种	丙酸小单孢菌
丙酸小单孢菌	科	"小单孢菌科"
丙酸小单孢菌	纲	"放线菌纲(Actinobacteria)"
丙酸小单孢菌	门	放线菌门
东方马型脑炎	中文名	东方马型脑炎
东方马型脑炎	发病部位	"头部"
东方马型脑炎	就诊科室	"传染科"
东方马型脑炎	相关检查	"血常规脑脊液细胞计数"
东方马脑炎	中文名	东方马脑炎
东方马脑炎	临床表现	"头痛和发热，抽搐、意识障碍和脑膜刺激症状等"
东方马脑炎	传播途径	"蚊虫叮咬"
东方马脑炎	别名	东方马型脑炎
东方马脑炎	发病部位	"脑部"
东方马脑炎	外文名	"easternequineencephalitis,EEE"
东方马脑炎	多发群体	"以福建省为主的沿海省份"
东方马脑炎	就诊科室	"内科"
东方马脑炎	常见病因	"东方马脑炎病毒"
东方马脑炎	英文别名	"简称EEE"
东瘟疫之地	中文名	东瘟疫之地
东瘟疫之地	主要城市	"斯坦索姆、黑锋要塞阿彻鲁斯"
东瘟疫之地	人口分布	"45000"
东瘟疫之地	从属	"天灾军团，银色黎明，黑锋骑士团"
东瘟疫之地	信仰	"圣光，巫妖王，巫毒教"
东瘟疫之地	外文名	"EasternPlaguelands"
东瘟疫之地	政体	"独裁"
丝状疣	中文名	丝状疣
丝状疣	临床表现	"单个细软丝状突起"
丝状疣	传播途径	"性传播，母婴传播，密切接触传播等"
丝状疣	传染病	"是"
丝状疣	别名	"线瘊"
丝状疣	发病部位	"皮肤浅表"
丝状疣	季节分布	"四季"
丝状疣	就诊科室	"皮肤性病科"
丝状疣	常见病因	"人类乳头瘤病毒感染"
丝状疣	疫苗预防	"否"
丝状疣	病原学	人类乳头瘤病毒
丝状病毒	包括	"马尔堡病毒和埃博拉病毒"
丝状病毒	外文名	"Filamentousvirus"
严旺国	中文名	严旺国
严旺国	代表作品	"《一张大学录取通知书》"
严旺国	出生地	"黄冈"
严旺国	国籍	"中国"
严旺国	性别	"男"
严旺国	民族	"汉族"
严旺国	籍贯	"黄冈市"
严旺国	职业	"演员"
中国医学科学院医学生	中文名称	"中国医学科学院医学生物学研究所"
中国医学科学院医学生	主管部门	"中国医学科学院"
中国医学科学院医学生	外文名	"InstituteofMedicalBiology,ChineseAcademyofMe"
中国医学科学院医学生	总部所在地	"云南省"
中国医学科学院医学生	成立时间	"1958年"
中国医学科学院医学生	所属行业	"生物医学"
中国医学科学院医学生	组织性质	"事业单位"
中国医学科学院医学生	经营范围	"进行疫苗、免疫制品和基因工程产品的规模化生产"
中国医学科学院医学生	邮编	"650031"
中国青少年预防艾滋病	中文名称	"中国青少年预防艾滋病基金"
中国青少年预防艾滋病	创立人	"中国青年报社等"
中国青少年预防艾滋病	性质	"公益项目"
中国青少年预防艾滋病	成立宗旨	"控制艾滋病传播"
中山病	中文名	中山病
中山病	临床表现	"流产"
中山病	传播途径	"尖喙库蠓"
中山病	传染病	"是"
中山病	别名	"牛异常分娩病"
中山病	外文名	"chuzandisease"
中山病	病原学	"中山病病毒"
中温簇形高温单孢菌	中文学名	中温簇形高温单孢菌
中温簇形高温单孢菌	亚目	"小单孢菌亚目(Micromonosporineae)"
中温簇形高温单孢菌	亚纲	"放线菌亚纲(Actinobacteridae)"
中温簇形高温单孢菌	属	"小单孢菌属"
中温簇形高温单孢菌	界	"细菌界"
中温簇形高温单孢菌	目	"放线菌目"
中温簇形高温单孢菌	种	中温簇形高温单孢菌
中温簇形高温单孢菌	科	"小单孢菌科"
中温簇形高温单孢菌	纲	"放线菌纲(Actinobacteria)"
中温簇形高温单孢菌	门	放线菌门
丹东市传染病院	中文名称	丹东市传染病院
丹东市传染病院	医院性质	"国营"
丹东市传染病院	医院等级	"二级甲等"
丹东市传染病院	医院类型	"专科医院"
丹东市传染病院	年门诊量	"36500"
丹东市传染病院	所在地区	"丹东市"
丹东市传染病院	特色专科	"传染病"
丹东市传染病院	病床数量	"300"
丹东市传染病院	联系地址	"丹东市"
乌材柿假尾孢	中文学名	乌材柿假尾孢
乌材柿假尾孢	亚门	"半知菌亚门（Deuteromycotina）"
乌材柿假尾孢	属	"尾孢菌属"
乌材柿假尾孢	界	"真菌界"
乌材柿假尾孢	目	"链孢霉目Helotiales"
乌材柿假尾孢	种	乌材柿假尾孢
乌材柿假尾孢	科	"黑霉科"
乌材柿假尾孢	纲	"子囊菌纲"
乌材柿假尾孢	门	"真菌门"
乌桕窄假尾孢	中文学名	乌桕窄假尾孢
乌桕窄假尾孢	亚门	"半知菌亚门（Deuteromycotina）"
乌桕窄假尾孢	界	"真菌界"
乌桕窄假尾孢	目	"链孢霉目Helotiales"
乌桕窄假尾孢	种	乌桕窄假尾孢
乌桕窄假尾孢	科	"黑霉科Sclerotiniaceae"
乌桕窄假尾孢	纲	"子囊菌纲Ascomycetes"
乌桕窄假尾孢	门	"真菌门(Eumycota)"
乐感清	中文名	乐感清
乔塔链霉菌	中文学名	乔塔链霉菌
乔塔链霉菌	亚纲	"放线菌亚纲(Actinobacteridae)"
乔塔链霉菌	亚门	"放线菌亚门"
乔塔链霉菌	属	"链霉菌属+"
乔塔链霉菌	界	"真菌界"
乔塔链霉菌	目	"放线菌目"
乔塔链霉菌	种	乔塔链霉菌
乔塔链霉菌	科	"链霉菌科+"
乔塔链霉菌	纲	"放线菌纲(Actinobacteria)"
乔塔链霉菌	门	放线菌门
乙型流感	中文名	乙型流感
乙型流感	临床表现	"急起高热、全身疼痛、显著乏力和轻度呼吸道症状。"
乙型流感	传播途径	"通过空气中的飞沫、人与人之间的接触或与被污染物品的接触传播。"
乙型流感	传染病	"是"
乙型流感	别名	"乙型流行性感冒"
乙型流感	发病部位	"呼吸道"
乙型流感	季节分布	"四季"
乙型流感	就诊科室	"传染科"
乙型流感	并发症	"病毒性肺炎"
乙型流感	潜伏期	"1到3天"
乙型流感	疫苗预防	"否"
乙型流感	病原学	乙型流感病毒
乙型流感	预防措施	""
乙型流感病毒	拉丁学名	"influenzaBvirus"
乙型流感病毒	拼音	"yǐxíngliúgǎnbìngdú"
乙型流感病毒	组成	"血凝素"
乙型肝炎病毒	别名	"hepatitisBvirus"
乙型肝炎病毒	简称	"HBV"
乙型肝炎血源疫苗	中文名	乙型肝炎血源疫苗
乙型肝炎血源疫苗	外文名	"HepatitisBFromHumanPlasma"
乙型肝炎血源疫苗	药剂类型	"注射液"
乙型肝炎血源疫苗	药品类别	"注射液"
乙型肝炎血源疫苗	适应症	"婴幼儿预防乙型肝炎"
乙类传染病	中文名	乙类传染病
乙类传染病	英文名	"Binfectiousdiseases"
乙肝一三五阳性	中文名	乙肝一三五阳性
乙肝一三五阳性	临床表现	"HBsAg、HBeAg、HBcAb都呈阳性"
乙肝一三五阳性	传染病	"是"
乙肝一三五阳性	别名	"乙肝大三阳"
乙肝一三五阳性	注意事项	"生活习惯的养成，积极进行治疗"
乙肝两对半145阳性	中文名	"乙肝"
乙肝两对半145阳性	传染	"母婴传播等"
乙肝两对半145阳性	免疫学标记	"表面抗原、表面抗体等"
乙肝两对半145阳性	别称	"小三阳"
乙肝两对半2阳性	中文名	乙肝两对半2阳性
乙肝两对半2阳性	所属	"精神科"
乙肝两对半2阳性	系统	"人体免疫系统"
乙肝五项检测	中文名	乙肝五项检测
乙肝五项检测	定义	"乙肝病毒(HBV)感染检测血清标志"
乙肝五项检测	对象	"乙肝病毒"
乙肝五项检测	隶属	"医学类"
乙肝抗体	三种抗体	"表面抗体、E抗体和核心抗体"
乙肝抗体	中文名	乙肝抗体
乙肝抗体	体能维持时间	"乙肝抗体通常能维持3-5年"
乙肝抗体	分类	"表面抗体、E抗体、核心抗体"
乙肝抗体	疫苗	"乙肝疫苗"
乙肝抗体	英文名	"Secondliverantibody"
乙肝歧视	严重领域	"就业歧视"
乙肝歧视	中文名	乙肝歧视
乙肝歧视	主要原因	"认识的缺乏和传播途径的误解"
乙肝歧视	反歧视论坛	"肝胆相照论坛"
乙肝歧视	年龄段	"任何年龄段（大多数是45岁以下）"
乙肝歧视	概念	"对健康乙肝病毒携带者的歧视现象"
乙肝用药四原则	中文名	乙肝用药四原则
乙肝病毒耐药	外文名	"HepatitisBvirusresistance"
乙肝病毒耐药	类型	"病毒"
乙肝窗口期	中文名	乙肝窗口期
乙肝窗口期	别称	"空白期"
乙肝窗口期	定义	"病毒[生物学概念]"
乙肝窗口期	常见症状	"恶心、呕吐、腹胀、发热、乏力"
乙肝窗口期	拼音	"yǐgānchuāngkǒuqī"
乙肝窗口期	类型	"医学"
九鱼快车	中文名称	九鱼快车
乳头多瘤空泡病毒	中文名	乳头多瘤空泡病毒
乳酪短杆菌	中文名	"乳酷短杆菌"
乳酪短杆菌	别名	"Brevibacteriumepidermidis"
乳酪短杆菌	域	"菌"
于光元	中文名	于光元
于光元	主要成就	"中国皮肤性病学科主要奠基人之一"
于光元	出生地	"山东省"
于光元	出生日期	"1899年"
于光元	去世日期	"1991年"
于光元	性别	"男"
于光元	毕业院校	"奉天医科大学"
互联网蠕虫	中文名	"蠕虫病毒"
互联网蠕虫	传播方式	"利用网络进行复制和传播"
互联网蠕虫	传染途径	"网络和电子邮件"
互联网蠕虫	本质	"程序[管理名词]"
互联网蠕虫	类型	"计算机病毒"
互联网蠕虫	英文名	"Wormvirus"
互联网蠕虫	蠕虫病变种	"熊猫烧香"
亚病毒	别名	"subvirus"
亚病毒	科研价值	"病毒学的视野"
亚病毒因子	中文名	亚病毒
亚病毒因子	别名	"subvirus"
亚病毒因子	包括	"类病毒，拟病毒和朊病毒"
亚病毒因子	科研价值	"病毒学的视野"
亚病毒因子	类别	"类病毒，拟病毒和朊病毒"
亚病毒因子	结构	"核酸和蛋白质,只含其中之一"
产水菌门	界	"细菌界"
产生藤黄枝菌素的链霉	中文学名	"产生藤黄枝菌素的链霉菌"
产生藤黄枝菌素的链霉	亚目	"链霉菌亚目"
产生藤黄枝菌素的链霉	亚纲	"放线菌亚纲(Actinobacteridae)"
产生藤黄枝菌素的链霉	亚门	"放线菌亚门"
产生藤黄枝菌素的链霉	属	"链霉菌属Streptomyces"
产生藤黄枝菌素的链霉	界	"细菌界"
产生藤黄枝菌素的链霉	目	"放线菌目"
产生藤黄枝菌素的链霉	种	"产生藤黄枝菌素的链霉菌"
产生藤黄枝菌素的链霉	科	"链霉菌科Streptomycetaceae"
产生藤黄枝菌素的链霉	纲	"放线菌纲(Actinobacteria)"
产生藤黄枝菌素的链霉	门	"+放线菌门"
产紫晶小双孢菌	中文学名	产紫晶小双孢菌
产紫晶小双孢菌	亚纲	"放线菌亚纲（Actinobacteridae）"
产紫晶小双孢菌	亚门	"放线菌亚门"
产紫晶小双孢菌	属	"放线菌属"
产紫晶小双孢菌	界	"细菌界"
产紫晶小双孢菌	目	"放线菌目"
产紫晶小双孢菌	种	产紫晶小双孢菌
产紫晶小双孢菌	科	"放线菌科"
产紫晶小双孢菌	纲	"放线菌纲（Actinobacteria）"
产紫晶小双孢菌	门	放线菌门
产紫游动放线菌	中文学名	产紫游动放线菌
产紫游动放线菌	亚纲	"放线菌亚纲(Actinobacteridae)"
产紫游动放线菌	亚门	"放线菌亚门"
产紫游动放线菌	属	"放线菌属(Actinomyces)"
产紫游动放线菌	界	"真菌界"
产紫游动放线菌	目	"放线菌目"
产紫游动放线菌	科	"放线菌科"
产紫游动放线菌	纲	"放线菌纲(Actinobacteria)"
产紫游动放线菌	门	放线菌门
产绛红钦氏菌SS-2	中文学名	"产绛红钦氏菌SS-228"
产绛红钦氏菌SS-2	亚纲	"放线菌亚纲(Actinobacteridae)"
产绛红钦氏菌SS-2	亚门	"放线菌亚门"
产绛红钦氏菌SS-2	属	"放线菌属"
产绛红钦氏菌SS-2	界	"细菌界"
产绛红钦氏菌SS-2	目	"放线菌目"
产绛红钦氏菌SS-2	种	"产绛红钦氏菌SS-228"
产绛红钦氏菌SS-2	科	"放线菌科"
产绛红钦氏菌SS-2	纲	"放线菌纲（Actinobacteria）"
产绛红钦氏菌SS-2	门	放线菌门
产绿链霉菌	中文学名	产绿链霉菌
产绿链霉菌	亚目	"链霉菌亚目"
产绿链霉菌	亚纲	"放线菌亚纲"
产绿链霉菌	亚门	"放线菌亚门"
产绿链霉菌	分布区域	"马铃薯疮痂"
产绿链霉菌	属	"链霉菌属"
产绿链霉菌	拉丁学名	"Streptomycesviridogenes"
产绿链霉菌	界	"细菌界"
产绿链霉菌	目	"放线菌目"
产绿链霉菌	种	产绿链霉菌
产绿链霉菌	科	"链霉菌科"
产绿链霉菌	纲	"放线菌纲"
产绿链霉菌	门	放线菌门
产色双歧放线菌	中文学名	产色双歧放线菌
产色双歧放线菌	亚纲	"放线菌亚纲(Actinobacteridae)"
产色双歧放线菌	亚门	"放线菌亚门"
产色双歧放线菌	属	"放线菌属(Actinomyces)"
产色双歧放线菌	界	"真菌界"
产色双歧放线菌	目	"放线菌目"
产色双歧放线菌	科	"放线菌科"
产色双歧放线菌	纲	"放线菌纲(Actinobacteria)"
产色双歧放线菌	门	放线菌门
产色吸水链霉菌	中文学名	产色吸水链霉菌
产色吸水链霉菌	亚门	"放线菌亚门"
产色吸水链霉菌	属	"放线菌属"
产色吸水链霉菌	界	"细菌界"
产色吸水链霉菌	目	"放线菌目"
产色吸水链霉菌	科	"放线菌科"
产色吸水链霉菌	纲	"酸微菌纲"
产色吸水链霉菌	门	放线菌门
产蛋下降综合症	中文名	产蛋下降综合症
产蛋下降综合症	临床表现	"产蛋量骤然下降，软壳蛋和畸形蛋增加，褐色蛋蛋壳颜色变淡"
产蛋下降综合症	传播途径	"病鸡和带毒鸡是主要的传染来源，主要传播方式是经受精卵垂直传播，鸡新城疫免疫，也可水平传播。"
产蛋下降综合症	传染病	"是"
产蛋下降综合症	外文名	"eggsdropsyndrome"
产蛋下降综合症	季节分布	"四季"
产蛋下降综合症	疫苗预防	"是"
产蛋下降综合症	病原学	"Ⅲ群腺病毒"
产蛋下降综合症	预防措施	""
人感染高致病性禽流感	中文名	"人感染禽流感"
人感染高致病性禽流感	临床表现	"流感样症状，包括发热、咳嗽，可伴有头痛等全身不适"
人感染高致病性禽流感	传播途径	"直接接触禽类或其排泄物污染的物品、环境而感染"
人感染高致病性禽流感	传染病	"是"
人感染高致病性禽流感	别名	"人禽流行性感冒，人禽流感，禽流感，人感染高致病性禽流感"
人感染高致病性禽流感	外文名	"avian-humaninfluenza"
人感染高致病性禽流感	多发群体	"老年男性"
人感染高致病性禽流感	就诊科室	"传染科"
人感染高致病性禽流感	常见病因	"禽流感病毒"
人感染高致病性禽流感	英文别名	"avian-humaninfluenza"
人流感	中文名	人流感
人流感	就诊科室	"传染科"
人用浓缩狂犬病疫苗	中文名	人用浓缩狂犬病疫苗
人用狂犬病疫苗	中文名	人用狂犬病疫苗
人用狂犬病疫苗	性状	"微混浊液体"
人用狂犬病疫苗	预防病种	"狂犬病"
人用狂犬病疫苗	颜色	"紫红色"
人畜共患传染病	中文名	人畜共患传染病
人畜共患传染病	传播途径	"自然传播"
人畜共患传染病	多发群体	"人畜"
人畜共患传染病	常见病种	"狂犬病、血吸虫病"
人畜共患病	中文名	人畜共患病
人畜共患病	定义	"指人类与人类饲养的畜禽之间自然传播的疾病和感染疾病"
人畜共患病	对象	"牲畜"
人畜共患病	性质	"传统的提法"
人畜共患病	类型	"感染性疾病"
人畜共患病	英文名	"zoonosis"
人禽流感	中文名	"人感染禽流感"
人禽流感	临床表现	"流感样症状，包括发热、咳嗽，可伴有头痛等全身不适"
人禽流感	传播途径	"直接接触禽类或其排泄物污染的物品、环境而感染"
人禽流感	传染病	"是"
人禽流感	别名	"人禽流行性感冒，人禽流感，禽流感，人感染高致病性禽流感"
人禽流感	外文名	"avian-humaninfluenza"
人禽流感	多发群体	"老年男性"
人禽流感	就诊科室	"传染科"
人禽流感	常见病因	"禽流感病毒"
人禽流感	英文别名	"avian-humaninfluenza"
人禽流行性感冒	中文名	"人感染禽流感"
人禽流行性感冒	临床表现	"流感样症状，包括发热、咳嗽，可伴有头痛等全身不适"
人禽流行性感冒	传播途径	"直接接触禽类或其排泄物污染的物品、环境而感染"
人禽流行性感冒	传染病	"是"
人禽流行性感冒	别名	"人禽流行性感冒，人禽流感，禽流感，人感染高致病性禽流感"
人禽流行性感冒	外文名	"avian-humaninfluenza"
人禽流行性感冒	多发群体	"老年男性"
人禽流行性感冒	就诊科室	"传染科"
人禽流行性感冒	常见病因	"禽流感病毒"
人禽流行性感冒	英文别名	"avian-humaninfluenza"
人类乳头瘤病毒	中文名	人类乳头瘤病毒
人类乳头瘤病毒	常见发病部位	"易感染人类表皮和粘膜鳞状上皮"
人类免疫缺陷病毒	中文名	人类免疫缺陷病毒
人类免疫缺陷病毒	别名	"艾滋病"
人类免疫缺陷病毒	属	"慢病毒"
人类免疫缺陷病毒	拉丁学名	"HumanImmunodeficiencyVirus（HIV))"
人类免疫缺陷病毒	首次发现	"1981年"
人类疱疹病毒	中文名	人类疱疹病毒
人类疱疹病毒	基因组	"线性双股DNA"
人类疱疹病毒	形状	"球形、二十面体立体对称"
人类疱疹病毒	拉丁学名	"Humanherpesvirus"
人类疱疹病毒第四型	中文名	人类疱疹病毒第四型
人鼻病毒	中文学名	人鼻病毒
人鼻病毒	传播途径	"呼吸道"
人鼻病毒	别名	"Humanrhinovirus"
人鼻病毒	外文名	"humanrhinovirus"
人鼻病毒	属	"鼻病毒属"
人鼻病毒	是	"人患普通感冒的主要病原"
人鼻病毒	界	"病毒界"
人鼻病毒	种	人鼻病毒
人鼻病毒	科	"微小核糖核酸科"
仔猪梭菌性肠炎	中文名	仔猪梭菌性肠炎
仔猪梭菌性肠炎	临床表现	"排出红色粪便，小肠黏膜弥漫性出血和坏死"
仔猪梭菌性肠炎	传播途径	"消化道感染"
仔猪梭菌性肠炎	传染病	"是"
仔猪梭菌性肠炎	别名	"仔猪传染性坏死性肠炎仔猪红痢"
仔猪梭菌性肠炎	外文名	"Clostridialenteritisofpiglets"
仔猪梭菌性肠炎	季节分布	"春冬"
仔猪梭菌性肠炎	疫苗预防	"是"
仔猪梭菌性肠炎	病原学	"C型产气荚膜梭菌"
仔猪梭菌性肠炎	重大传播事件	"本病首先由英国报道，以后在美国、丹麦、美国、荷兰、新西兰、前苏联和日本等国陆续报道了本病"
仔猪梭菌性肠炎	预防措施	""
仔猪气喘病	中文名	仔猪气喘病
仔猪气喘病	临床表现	"咳嗽、气喘、呼吸困难"
仔猪气喘病	传染病	"是"
仔猪气喘病	季节分布	"四季"
仔猪气喘病	常用药物	"卡那霉素、林肯霉素"
仔猪气喘病	常见病因	"肺炎支原体"
仔猪气喘病	潜伏期	"5~7天，最长达1个月以上"
仔猪白痢	中文名	仔猪白痢
仔猪白痢	临床表现	"下痢、排出灰白色粥状粪便为特征"
仔猪白痢	传播途径	"消化道"
仔猪白痢	传染病	"是"
仔猪白痢	别名	"仔猪大肠杆菌病"
仔猪白痢	外文名	"Whitescourofpiglets"
仔猪白痢	季节分布	"四季"
仔猪白痢	并发症	"肺炎"
仔猪白痢	疫苗预防	"是"
仔猪白痢	病原学	"大肠埃希氏杆菌"
仔猪白痢	预防措施	""
仔猪葡萄球菌性皮炎	中文名	仔猪葡萄球菌性皮炎
仔猪葡萄球菌性皮炎	临床表现	"病猪全身多处出现红斑"
仔猪葡萄球菌性皮炎	传播途径	"直接接触传播"
仔猪葡萄球菌性皮炎	传染病	"是"
仔猪葡萄球菌性皮炎	外文名	"无"
仔猪葡萄球菌性皮炎	病原学	"葡萄球菌"
仔猪黄痢	中文名	仔猪黄痢
仔猪黄痢	临床表现	"拉黄色稀粪和急性死亡为特征"
仔猪黄痢	传播途径	"消化道传播"
仔猪黄痢	传染病	"是"
仔猪黄痢	别名	"早发性大肠杆菌病"
仔猪黄痢	外文名	"Yellowscourofnewbornpiglets"
仔猪黄痢	季节分布	"春夏"
仔猪黄痢	并发症	"死胎，木乃伊胎"
仔猪黄痢	疫苗预防	"是"
仔猪黄痢	病原学	"大肠埃希氏杆菌"
仔猪黄痢	预防措施	""
代尔夫特食酸菌	中文学名	代尔夫特食酸菌
代尔夫特食酸菌	属	"代尔夫特菌属(Delftia)"
代尔夫特食酸菌	界	"细菌界"
代尔夫特食酸菌	目	"伯克氏菌目"
代尔夫特食酸菌	种	代尔夫特食酸菌
代尔夫特食酸菌	科	"丛毛单胞菌科(Comamonadaceae)"
代尔夫特食酸菌	纲	"β-变形菌纲(Betaproteobacteria)"
代尔夫特食酸菌	门	变形菌门
仰光链霉菌	中文学名	仰光链霉菌
仰光链霉菌	亚目	"链霉菌亚目"
仰光链霉菌	亚纲	"放线菌亚纲（Actinobacteridae）"
仰光链霉菌	亚门	"放线菌亚门"
仰光链霉菌	属	"链霉菌属"
仰光链霉菌	界	"细菌界"
仰光链霉菌	目	"放线菌目"
仰光链霉菌	科	"链霉菌科"
仰光链霉菌	纲	"放线菌纲Actinobacteria"
仰光链霉菌	门	放线菌门
休克性肺炎	中文名	休克性肺炎
休克性肺炎	临床表现	"肺部感染、休克、咳嗽、咳痰"
休克性肺炎	传染病	"否"
休克性肺炎	分类	"大叶性、小叶性肺炎"
休克性肺炎	发病部位	"肺部"
休克性肺炎	季节分布	"四季"
休克性肺炎	属于	"重症肺炎"
优泰去疣组合	中文名	优泰去疣组合
优洛杀菌素链轮丝菌	中文学名	优洛杀菌素链轮丝菌
优洛杀菌素链轮丝菌	亚目	"链霉菌亚目"
优洛杀菌素链轮丝菌	亚纲	"放线菌亚纲（Actinobacteridae）"
优洛杀菌素链轮丝菌	亚门	"放线菌亚门"
优洛杀菌素链轮丝菌	属	"链霉菌属"
优洛杀菌素链轮丝菌	界	"细菌界"
优洛杀菌素链轮丝菌	目	"放线菌目"
优洛杀菌素链轮丝菌	种	优洛杀菌素链轮丝菌
优洛杀菌素链轮丝菌	科	"链霉菌科"
优洛杀菌素链轮丝菌	纲	"放线菌纲Actinobacteria"
优洛杀菌素链轮丝菌	门	放线菌门
传染性喉气管炎	中文名	传染性喉气管炎
传染性喉气管炎	临床表现	"精神沉郁、厌食、呼吸困难，每次呼吸时突然向上向前伸头张口并伴有鸣音和喘气声，喘气和咳嗽严重，咳嗽多呈痉挛性，并咳出带血的粘液或血凝块"
传染性喉气管炎	传播途径	"病鸡和带毒鸡是主要的传染源，可经上呼吸道和眼内感染"
传染性喉气管炎	传染病	"是"
传染性喉气管炎	外文名	"infectiouslaryngotracheitis"
传染性喉气管炎	潜伏期	"自然感染的潜伏期为6～12天，人工气管内接种为2～4天"
传染性喉气管炎	疫苗预防	"是"
传染性喉气管炎	病原学	"传染性喉气管炎病毒"
传染性喉气管炎	预防措施	""
传染性支气管炎	中文名	传染性支气管炎
传染性支气管炎	传染病	"是"
传染性支气管炎	别名	"鸡传染性支气管炎"
传染性支气管炎	外文名	"Infectiousbronchitis"
传染性支气管炎	潜伏期	"人工感染的潜伏期为18～36小时，自然感染的潜伏期6天以上"
传染性法氏囊病	中文名	传染性法氏囊病
传染性法氏囊病	临床表现	"食欲逐渐消失，颈和全身震颤，病鸡步态不稳，羽毛蓬松，精神萎顿，卧地不动，体温常升高，泄殖腔周围的羽毛被粪便污染"
传染性法氏囊病	传播途径	"消化道和呼吸道感染，还可通过污染了病毒的蛋壳传播，但未有证据表明经卵传播。"
传染性法氏囊病	传染病	"是"
传染性法氏囊病	别名	"甘布罗病（GumboroDisease）传染性腔上囊炎"
传染性法氏囊病	外文名	"Infectiousbursaldisease"
传染性法氏囊病	并发症	"鸡马立起氏病鸡新城疫"
传染性法氏囊病	潜伏期	"2～3d"
传染性法氏囊病	疫苗预防	"是"
传染性法氏囊病	病原学	"鸡传染性法氏囊病病毒"
传染性法氏囊病	重大传播事件	"本病由1957年前后开始在美国东海岸的特拉华、马里兰以及威吉尼亚为中心开始发生。"
传染性法氏囊病	预防措施	""
传染性胸膜肺炎	中文名	传染性胸膜肺炎
传染性非典型肺炎防治	中文名	"传染性非典型肺炎防治管理办法"
传染性非典型肺炎防治	推行国家	"中国"
传染性非典型肺炎防治	推行时间	"2003年5月12日"
传染性非典型肺炎防治	提出人	"卫生部"
传染性非典型肺炎防治	条款数目	"40"
传染性非典型肺炎防治	目的	"有效的预防传染性非典型肺炎的发生"
传染性鼻炎	中文名	传染性鼻炎
传染性鼻炎	别名	鸡传染性鼻炎
传染性鼻炎	外文名	"infectiouscoryza"
传染性鼻炎	就诊科室	"传染科"
传染性鼻炎	疫苗预防	"是"
传染性鼻炎	预防措施	""
传染病报告卡	英文名	"Theinfectiousdiseasereportcard"
传染病疫情报告制度	中文名	传染病疫情报告制度
传染病管理制度	中文名	"传染病[人与动物之间相互传播的一类疾病]"
传染病管理制度	对象	"传染病"
传染病管理制度	性质	"及时性、准确性、完整性"
传染病管理制度	相关法律	传染病防治法
传染病管理制度	英文名	"Infectiousdiseasemanagementsystem"
传染病管理制度	部门	"国务院卫生行政部门"
传染病诊治国家重点实	中文名称	"传染病诊治国家重点实验室（浙江大学）"
传染病诊治国家重点实	外文名	"StateKeyLaboratoryforDiagnosisandTreatmento"
传染病防治法	中文名	传染病防治法
传染病防治法	别称	"中华人民共和国传染病防治法"
传染病防治法	实施时间	"2004年12月1日"
传统疫苗	特点	"以完整的病原体作为抗原等"
伤寒	中文名	伤寒
伤寒	临床表现	"发热；休克；腹泻；恶心与呕吐；腹痛"
伤寒	传播途径	"水源遭到污染"
伤寒	传染病	"是"
伤寒	别名	"肠热病"
伤寒	外文名	"typhoidfever"
伤寒	季节分布	"夏秋"
伤寒	就诊科室	"传染科"
伤寒	并发症	"肠出血；肠穿孔；中毒性心肌炎；中毒性肝炎；溶血性尿毒综合征"
伤寒	潜伏期	"10天"
伤寒	病原学	"伤寒杆菌"
伤寒	重大传播事件	"1914年塞尔维亚因伤寒传染，半年内夺走15万人的生命。"
伦敦大瘟疫	中文名称	伦敦大瘟疫
伪膜性结肠炎	中文名	"伪膜性肠炎"
伪膜性结肠炎	临床表现	"腹泻、重者有大量水样泻，可排出斑块状伪膜。常伴下腹痛，钝痛、胀痛或痉挛性疼痛等"
伪膜性结肠炎	别名	"抗生素相关性肠炎"
伪膜性结肠炎	发病部位	"腹部"
伪膜性结肠炎	外文名	"pseudomenbraneouscolitis"
伪膜性结肠炎	多发群体	"老年人、重症患者、免疫功能低下及外科大手术后患者"
伪膜性结肠炎	就诊科室	"内科"
伪膜性结肠炎	常见病因	"难辨梭状芽胞杆菌迅速繁殖并产生毒素"
伯尔纳病毒	中文学名	伯尔纳病毒
伯霉素链霉菌	中文学名	伯霉素链霉菌
伯霉素链霉菌	亚目	"链霉菌亚目"
伯霉素链霉菌	亚纲	"放线菌亚纲（Actinobacteridae）"
伯霉素链霉菌	亚门	"放线菌亚门"
伯霉素链霉菌	属	"链霉菌属"
伯霉素链霉菌	界	"细菌界"
伯霉素链霉菌	目	"放线菌目"
伯霉素链霉菌	种	伯霉素链霉菌
伯霉素链霉菌	科	"链霉菌科"
伯霉素链霉菌	纲	"放线菌纲"
伯霉素链霉菌	门	放线菌门
伴放线放线杆菌	中文学名	伴放线放线杆菌
伴放线放线杆菌	危害	"可以引起一些严重的全身感染"
伴放线放线杆菌	外文名	"Actinobacillusactinomycetemcomitans，Aa"
伴放线放线杆菌	拉丁学名	"Actinobacillusactinomycetemcomitans,Aa"
伴放线放线杆菌	方法	"免疫荧光显微镜技术、狭线印迹法"
伴放线放线杆菌	界	"细菌界"
低通气综合征	中文名	低通气综合征
