	s1	s2	labels
450	http://www.openkg.cn/COVID-19/wiki/resource/R31045	http://www.openkg.cn/2019-nCoV/health/resource/R6348	1.0
451	http://www.openkg.cn/COVID-19/wiki/resource/R3109	http://www.openkg.cn/2019-nCoV/health/resource/R6752	1.0
452	http://www.openkg.cn/COVID-19/wiki/resource/R31105	http://www.openkg.cn/2019-nCoV/health/resource/R6296	1.0
453	http://www.openkg.cn/COVID-19/wiki/resource/R3112	http://www.openkg.cn/2019-nCoV/health/resource/R6690	1.0
454	http://www.openkg.cn/COVID-19/wiki/resource/R31131	http://www.openkg.cn/2019-nCoV/health/resource/R6860	1.0
455	http://www.openkg.cn/COVID-19/wiki/resource/R3119	http://www.openkg.cn/2019-nCoV/health/resource/R6963	1.0
456	http://www.openkg.cn/COVID-19/wiki/resource/R3124	http://www.openkg.cn/2019-nCoV/health/resource/R6940	1.0
457	http://www.openkg.cn/COVID-19/wiki/resource/R31245	http://www.openkg.cn/2019-nCoV/health/resource/R6385	1.0
458	http://www.openkg.cn/COVID-19/wiki/resource/R31343	http://www.openkg.cn/2019-nCoV/health/resource/R6258	1.0
459	http://www.openkg.cn/COVID-19/wiki/resource/R3135	http://www.openkg.cn/2019-nCoV/health/resource/R6774	1.0
460	http://www.openkg.cn/COVID-19/wiki/resource/R3139	http://www.openkg.cn/2019-nCoV/health/resource/R6703	1.0
461	http://www.openkg.cn/COVID-19/wiki/resource/R31414	http://www.openkg.cn/2019-nCoV/health/resource/R6435	1.0
462	http://www.openkg.cn/COVID-19/wiki/resource/R31433	http://www.openkg.cn/2019-nCoV/health/resource/R6485	1.0
463	http://www.openkg.cn/COVID-19/wiki/resource/R31452	http://www.openkg.cn/2019-nCoV/health/resource/R6584	1.0
464	http://www.openkg.cn/COVID-19/wiki/resource/R31466	http://www.openkg.cn/2019-nCoV/health/resource/R6168	1.0
465	http://www.openkg.cn/COVID-19/wiki/resource/R3150	http://www.openkg.cn/2019-nCoV/health/resource/R7070	1.0
466	http://www.openkg.cn/COVID-19/wiki/resource/R3152	http://www.openkg.cn/2019-nCoV/health/resource/R6640	1.0
467	http://www.openkg.cn/COVID-19/wiki/resource/R3157	http://www.openkg.cn/2019-nCoV/health/resource/R6633	1.0
468	http://www.openkg.cn/COVID-19/wiki/resource/R3165	http://www.openkg.cn/2019-nCoV/health/resource/R6745	1.0
469	http://www.openkg.cn/COVID-19/wiki/resource/R31742	http://www.openkg.cn/2019-nCoV/health/resource/R6422	1.0
470	http://www.openkg.cn/COVID-19/wiki/resource/R31752	http://www.openkg.cn/2019-nCoV/health/resource/R6663	1.0
471	http://www.openkg.cn/COVID-19/wiki/resource/R31761	http://www.openkg.cn/2019-nCoV/health/resource/R6719	1.0
472	http://www.openkg.cn/COVID-19/wiki/resource/R31778	http://www.openkg.cn/2019-nCoV/health/resource/R6575	1.0
473	http://www.openkg.cn/COVID-19/wiki/resource/R31806	http://www.openkg.cn/2019-nCoV/health/resource/R6715	1.0
474	http://www.openkg.cn/COVID-19/wiki/resource/R3191	http://www.openkg.cn/2019-nCoV/health/resource/R6647	1.0
475	http://www.openkg.cn/COVID-19/wiki/resource/R31919	http://www.openkg.cn/2019-nCoV/health/resource/R6457	1.0
476	http://www.openkg.cn/COVID-19/wiki/resource/R3196	http://www.openkg.cn/2019-nCoV/health/resource/R1231	1.0
477	http://www.openkg.cn/COVID-19/wiki/resource/R32029	http://www.openkg.cn/2019-nCoV/health/resource/R6533	1.0
478	http://www.openkg.cn/COVID-19/wiki/resource/R32042	http://www.openkg.cn/2019-nCoV/health/resource/R3220	1.0
479	http://www.openkg.cn/COVID-19/wiki/resource/R3209	http://www.openkg.cn/2019-nCoV/health/resource/R6873	1.0
480	http://www.openkg.cn/COVID-19/wiki/resource/R3214	http://www.openkg.cn/2019-nCoV/health/resource/R6986	1.0
481	http://www.openkg.cn/COVID-19/wiki/resource/R32227	http://www.openkg.cn/2019-nCoV/health/resource/R6342	1.0
482	http://www.openkg.cn/COVID-19/wiki/resource/R3224	http://www.openkg.cn/2019-nCoV/health/resource/R6773	1.0
483	http://www.openkg.cn/COVID-19/wiki/resource/R32301	http://www.openkg.cn/2019-nCoV/health/resource/R6540	1.0
484	http://www.openkg.cn/COVID-19/wiki/resource/R32302	http://www.openkg.cn/2019-nCoV/health/resource/R6556	1.0
485	http://www.openkg.cn/COVID-19/wiki/resource/R32330	http://www.openkg.cn/2019-nCoV/health/resource/R6270	1.0
486	http://www.openkg.cn/COVID-19/wiki/resource/R3242	http://www.openkg.cn/2019-nCoV/health/resource/R7058	1.0
487	http://www.openkg.cn/COVID-19/wiki/resource/R32441	http://www.openkg.cn/2019-nCoV/health/resource/R6431	1.0
488	http://www.openkg.cn/COVID-19/wiki/resource/R3247	http://www.openkg.cn/2019-nCoV/health/resource/R6704	1.0
489	http://www.openkg.cn/COVID-19/wiki/resource/R32511	http://www.openkg.cn/2019-nCoV/health/resource/R6733	1.0
490	http://www.openkg.cn/COVID-19/wiki/resource/R3252	http://www.openkg.cn/2019-nCoV/health/resource/R6783	1.0
491	http://www.openkg.cn/COVID-19/wiki/resource/R3254	http://www.openkg.cn/2019-nCoV/health/resource/R6996	1.0
492	http://www.openkg.cn/COVID-19/wiki/resource/R32573	http://www.openkg.cn/2019-nCoV/health/resource/R7091	1.0
493	http://www.openkg.cn/COVID-19/wiki/resource/R3260	http://www.openkg.cn/2019-nCoV/health/resource/R7067	1.0
494	http://www.openkg.cn/COVID-19/wiki/resource/R3268	http://www.openkg.cn/2019-nCoV/health/resource/R6946	1.0
495	http://www.openkg.cn/COVID-19/wiki/resource/R3273	http://www.openkg.cn/2019-nCoV/health/resource/R6710	1.0
496	http://www.openkg.cn/COVID-19/wiki/resource/R32763	http://www.openkg.cn/2019-nCoV/health/resource/R6263	1.0
497	http://www.openkg.cn/COVID-19/wiki/resource/R3282	http://www.openkg.cn/2019-nCoV/health/resource/R6952	1.0
498	http://www.openkg.cn/COVID-19/wiki/resource/R32844	http://www.openkg.cn/2019-nCoV/health/resource/R6326	1.0
499	http://www.openkg.cn/COVID-19/wiki/resource/R32864	http://www.openkg.cn/2019-nCoV/health/resource/R6298	1.0
500	http://www.openkg.cn/COVID-19/wiki/resource/R33126	http://www.openkg.cn/2019-nCoV/health/resource/R6272	1.0
501	http://www.openkg.cn/COVID-19/wiki/resource/R33153	http://www.openkg.cn/2019-nCoV/health/resource/R6783	1.0
502	http://www.openkg.cn/COVID-19/wiki/resource/R3322	http://www.openkg.cn/2019-nCoV/health/resource/R7020	1.0
503	http://www.openkg.cn/COVID-19/wiki/resource/R3332	http://www.openkg.cn/2019-nCoV/health/resource/R7087	1.0
504	http://www.openkg.cn/COVID-19/wiki/resource/R33402	http://www.openkg.cn/2019-nCoV/health/resource/R5880	1.0
505	http://www.openkg.cn/COVID-19/wiki/resource/R33415	http://www.openkg.cn/2019-nCoV/health/resource/R6511	1.0
506	http://www.openkg.cn/COVID-19/wiki/resource/R33421	http://www.openkg.cn/2019-nCoV/health/resource/R6364	1.0
507	http://www.openkg.cn/COVID-19/wiki/resource/R33467	http://www.openkg.cn/2019-nCoV/health/resource/R6186	1.0
508	http://www.openkg.cn/COVID-19/wiki/resource/R33518	http://www.openkg.cn/2019-nCoV/health/resource/R6483	1.0
509	http://www.openkg.cn/COVID-19/wiki/resource/R33590	http://www.openkg.cn/2019-nCoV/health/resource/R6354	1.0
510	http://www.openkg.cn/COVID-19/wiki/resource/R33601	http://www.openkg.cn/2019-nCoV/health/resource/R6395	1.0
511	http://www.openkg.cn/COVID-19/wiki/resource/R3362	http://www.openkg.cn/2019-nCoV/health/resource/R7003	1.0
512	http://www.openkg.cn/COVID-19/wiki/resource/R3366	http://www.openkg.cn/2019-nCoV/health/resource/R6179	1.0
513	http://www.openkg.cn/COVID-19/wiki/resource/R33668	http://www.openkg.cn/2019-nCoV/health/resource/R6372	1.0
514	http://www.openkg.cn/COVID-19/wiki/resource/R3378	http://www.openkg.cn/2019-nCoV/health/resource/R6718	1.0
515	http://www.openkg.cn/COVID-19/wiki/resource/R3383	http://www.openkg.cn/2019-nCoV/health/resource/R6927	1.0
516	http://www.openkg.cn/COVID-19/wiki/resource/R33857	http://www.openkg.cn/2019-nCoV/health/resource/R6222	1.0
517	http://www.openkg.cn/COVID-19/wiki/resource/R3387	http://www.openkg.cn/2019-nCoV/health/resource/R6784	1.0
518	http://www.openkg.cn/COVID-19/wiki/resource/R33871	http://www.openkg.cn/2019-nCoV/health/resource/R6453	1.0
519	http://www.openkg.cn/COVID-19/wiki/resource/R33874	http://www.openkg.cn/2019-nCoV/health/resource/R6240	1.0
520	http://www.openkg.cn/COVID-19/wiki/resource/R3392	http://www.openkg.cn/2019-nCoV/health/resource/R6876	1.0
521	http://www.openkg.cn/COVID-19/wiki/resource/R33924	http://www.openkg.cn/2019-nCoV/health/resource/R6449	1.0
522	http://www.openkg.cn/COVID-19/wiki/resource/R3393	http://www.openkg.cn/2019-nCoV/health/resource/R6866	1.0
523	http://www.openkg.cn/COVID-19/wiki/resource/R33940	http://www.openkg.cn/2019-nCoV/health/resource/R6288	1.0
524	http://www.openkg.cn/COVID-19/wiki/resource/R33943	http://www.openkg.cn/2019-nCoV/health/resource/R6305	1.0
525	http://www.openkg.cn/COVID-19/wiki/resource/R3395	http://www.openkg.cn/2019-nCoV/health/resource/R7007	1.0
526	http://www.openkg.cn/COVID-19/wiki/resource/R33993	http://www.openkg.cn/2019-nCoV/health/resource/R6166	1.0
527	http://www.openkg.cn/COVID-19/wiki/resource/R3402	http://www.openkg.cn/2019-nCoV/health/resource/R6825	1.0
528	http://www.openkg.cn/COVID-19/wiki/resource/R3407	http://www.openkg.cn/2019-nCoV/health/resource/R6666	1.0
529	http://www.openkg.cn/COVID-19/wiki/resource/R3409	http://www.openkg.cn/2019-nCoV/health/resource/R2817	1.0
530	http://www.openkg.cn/COVID-19/wiki/resource/R34147	http://www.openkg.cn/2019-nCoV/health/resource/R6536	1.0
531	http://www.openkg.cn/COVID-19/wiki/resource/R3415	http://www.openkg.cn/2019-nCoV/health/resource/R7050	1.0
532	http://www.openkg.cn/COVID-19/wiki/resource/R3417	http://www.openkg.cn/2019-nCoV/health/resource/R6846	1.0
533	http://www.openkg.cn/COVID-19/wiki/resource/R3422	http://www.openkg.cn/2019-nCoV/health/resource/R6836	1.0
534	http://www.openkg.cn/COVID-19/wiki/resource/R3423	http://www.openkg.cn/2019-nCoV/health/resource/R7054	1.0
535	http://www.openkg.cn/COVID-19/wiki/resource/R34247	http://www.openkg.cn/2019-nCoV/health/resource/R6230	1.0
536	http://www.openkg.cn/COVID-19/wiki/resource/R3430	http://www.openkg.cn/2019-nCoV/health/resource/R6615	1.0
537	http://www.openkg.cn/COVID-19/wiki/resource/R3444	http://www.openkg.cn/2019-nCoV/health/resource/R6604	1.0
538	http://www.openkg.cn/COVID-19/wiki/resource/R3445	http://www.openkg.cn/2019-nCoV/health/resource/R7079	1.0
539	http://www.openkg.cn/COVID-19/wiki/resource/R3447	http://www.openkg.cn/2019-nCoV/health/resource/R6992	1.0
540	http://www.openkg.cn/COVID-19/wiki/resource/R3448	http://www.openkg.cn/2019-nCoV/health/resource/R6962	1.0
541	http://www.openkg.cn/COVID-19/wiki/resource/R3450	http://www.openkg.cn/2019-nCoV/health/resource/R6756	1.0
542	http://www.openkg.cn/COVID-19/wiki/resource/R3458	http://www.openkg.cn/2019-nCoV/health/resource/R6721	1.0
543	http://www.openkg.cn/COVID-19/wiki/resource/R3461	http://www.openkg.cn/2019-nCoV/health/resource/R6707	1.0
544	http://www.openkg.cn/COVID-19/wiki/resource/R3466	http://www.openkg.cn/2019-nCoV/health/resource/R6720	1.0
545	http://www.openkg.cn/COVID-19/wiki/resource/R3470	http://www.openkg.cn/2019-nCoV/health/resource/R6916	1.0
546	http://www.openkg.cn/COVID-19/wiki/resource/R3475	http://www.openkg.cn/2019-nCoV/health/resource/R7033	1.0
547	http://www.openkg.cn/COVID-19/wiki/resource/R3480	http://www.openkg.cn/2019-nCoV/health/resource/R6945	1.0
548	http://www.openkg.cn/COVID-19/wiki/resource/R3487	http://www.openkg.cn/2019-nCoV/health/resource/R6761	1.0
549	http://www.openkg.cn/COVID-19/wiki/resource/R3489	http://www.openkg.cn/2019-nCoV/health/resource/R6880	1.0
550	http://www.openkg.cn/COVID-19/wiki/resource/R3495	http://www.openkg.cn/2019-nCoV/health/resource/R6853	1.0
551	http://www.openkg.cn/COVID-19/wiki/resource/R3496	http://www.openkg.cn/2019-nCoV/health/resource/R6796	1.0
552	http://www.openkg.cn/COVID-19/wiki/resource/R3498	http://www.openkg.cn/2019-nCoV/health/resource/R6420	1.0
553	http://www.openkg.cn/COVID-19/wiki/resource/R3502	http://www.openkg.cn/2019-nCoV/health/resource/R1723	1.0
554	http://www.openkg.cn/COVID-19/wiki/resource/R3507	http://www.openkg.cn/2019-nCoV/health/resource/R6938	1.0
555	http://www.openkg.cn/COVID-19/wiki/resource/R3524	http://www.openkg.cn/2019-nCoV/health/resource/R6563	1.0
556	http://www.openkg.cn/COVID-19/wiki/resource/R3526	http://www.openkg.cn/2019-nCoV/health/resource/R7103	1.0
557	http://www.openkg.cn/COVID-19/wiki/resource/R3545	http://www.openkg.cn/2019-nCoV/health/resource/R6509	1.0
558	http://www.openkg.cn/COVID-19/wiki/resource/R3548	http://www.openkg.cn/2019-nCoV/health/resource/R6799	1.0
559	http://www.openkg.cn/COVID-19/wiki/resource/R35602	http://www.openkg.cn/2019-nCoV/health/resource/R7075	1.0
560	http://www.openkg.cn/COVID-19/wiki/resource/R3566	http://www.openkg.cn/2019-nCoV/health/resource/R7097	1.0
561	http://www.openkg.cn/COVID-19/wiki/resource/R35668	http://www.openkg.cn/2019-nCoV/health/resource/R6241	1.0
562	http://www.openkg.cn/COVID-19/wiki/resource/R3568	http://www.openkg.cn/2019-nCoV/health/resource/R7024	1.0
563	http://www.openkg.cn/COVID-19/wiki/resource/R3573	http://www.openkg.cn/2019-nCoV/health/resource/R6857	1.0
564	http://www.openkg.cn/COVID-19/wiki/resource/R35853	http://www.openkg.cn/2019-nCoV/health/resource/R6474	1.0
565	http://www.openkg.cn/COVID-19/wiki/resource/R35870	http://www.openkg.cn/2019-nCoV/health/resource/R6544	1.0
566	http://www.openkg.cn/COVID-19/wiki/resource/R35934	http://www.openkg.cn/2019-nCoV/health/resource/R6252	1.0
567	http://www.openkg.cn/COVID-19/wiki/resource/R3599	http://www.openkg.cn/2019-nCoV/health/resource/R3754	1.0
568	http://www.openkg.cn/COVID-19/wiki/resource/R3602	http://www.openkg.cn/2019-nCoV/health/resource/R6794	1.0
569	http://www.openkg.cn/COVID-19/wiki/resource/R3604	http://www.openkg.cn/2019-nCoV/health/resource/R6607	1.0
570	http://www.openkg.cn/COVID-19/wiki/resource/R3606	http://www.openkg.cn/2019-nCoV/health/resource/R6327	1.0
571	http://www.openkg.cn/COVID-19/wiki/resource/R3607	http://www.openkg.cn/2019-nCoV/health/resource/R6914	1.0
572	http://www.openkg.cn/COVID-19/wiki/resource/R36116	http://www.openkg.cn/2019-nCoV/health/resource/R6857	1.0
573	http://www.openkg.cn/COVID-19/wiki/resource/R36123	http://www.openkg.cn/2019-nCoV/health/resource/R6408	1.0
574	http://www.openkg.cn/COVID-19/wiki/resource/R36128	http://www.openkg.cn/2019-nCoV/health/resource/R6763	1.0
575	http://www.openkg.cn/COVID-19/wiki/resource/R36142	http://www.openkg.cn/2019-nCoV/health/resource/R6574	1.0
576	http://www.openkg.cn/COVID-19/wiki/resource/R3630	http://www.openkg.cn/2019-nCoV/health/resource/R6754	1.0
577	http://www.openkg.cn/COVID-19/wiki/resource/R3651	http://www.openkg.cn/2019-nCoV/health/resource/R7076	1.0
578	http://www.openkg.cn/COVID-19/wiki/resource/R36565	http://www.openkg.cn/2019-nCoV/health/resource/R6531	1.0
579	http://www.openkg.cn/COVID-19/wiki/resource/R3664	http://www.openkg.cn/2019-nCoV/health/resource/R6920	1.0
580	http://www.openkg.cn/COVID-19/wiki/resource/R36685	http://www.openkg.cn/2019-nCoV/health/resource/R3377	1.0
581	http://www.openkg.cn/COVID-19/wiki/resource/R3686	http://www.openkg.cn/2019-nCoV/health/resource/R6700	1.0
582	http://www.openkg.cn/COVID-19/wiki/resource/R3694	http://www.openkg.cn/2019-nCoV/health/resource/R6973	1.0
583	http://www.openkg.cn/COVID-19/wiki/resource/R3715	http://www.openkg.cn/2019-nCoV/health/resource/R6610	1.0
584	http://www.openkg.cn/COVID-19/wiki/resource/R3716	http://www.openkg.cn/2019-nCoV/health/resource/R6798	1.0
585	http://www.openkg.cn/COVID-19/wiki/resource/R37164	http://www.openkg.cn/2019-nCoV/health/resource/R6591	1.0
586	http://www.openkg.cn/COVID-19/wiki/resource/R37167	http://www.openkg.cn/2019-nCoV/health/resource/R6349	1.0
587	http://www.openkg.cn/COVID-19/wiki/resource/R3721	http://www.openkg.cn/2019-nCoV/health/resource/R6596	1.0
588	http://www.openkg.cn/COVID-19/wiki/resource/R37220	http://www.openkg.cn/2019-nCoV/health/resource/R6328	1.0
589	http://www.openkg.cn/COVID-19/wiki/resource/R3725	http://www.openkg.cn/2019-nCoV/health/resource/R7083	1.0
590	http://www.openkg.cn/COVID-19/wiki/resource/R37384	http://www.openkg.cn/2019-nCoV/health/resource/R6542	1.0
591	http://www.openkg.cn/COVID-19/wiki/resource/R3739	http://www.openkg.cn/2019-nCoV/health/resource/R6737	1.0
592	http://www.openkg.cn/COVID-19/wiki/resource/R3743	http://www.openkg.cn/2019-nCoV/health/resource/R6660	1.0
593	http://www.openkg.cn/COVID-19/wiki/resource/R3745	http://www.openkg.cn/2019-nCoV/health/resource/R6717	1.0
594	http://www.openkg.cn/COVID-19/wiki/resource/R3746	http://www.openkg.cn/2019-nCoV/health/resource/R6214	1.0
595	http://www.openkg.cn/COVID-19/wiki/resource/R37479	http://www.openkg.cn/2019-nCoV/health/resource/R4665	1.0
596	http://www.openkg.cn/COVID-19/wiki/resource/R37511	http://www.openkg.cn/2019-nCoV/health/resource/R6207	1.0
597	http://www.openkg.cn/COVID-19/wiki/resource/R37537	http://www.openkg.cn/2019-nCoV/health/resource/R6420	1.0
598	http://www.openkg.cn/COVID-19/wiki/resource/R37558	http://www.openkg.cn/2019-nCoV/health/resource/R6323	1.0
599	http://www.openkg.cn/COVID-19/wiki/resource/R37699	http://www.openkg.cn/2019-nCoV/health/resource/R6192	1.0
600	http://www.openkg.cn/COVID-19/wiki/resource/R37783	http://www.openkg.cn/2019-nCoV/health/resource/R6487	1.0
601	http://www.openkg.cn/COVID-19/wiki/resource/R37853	http://www.openkg.cn/2019-nCoV/health/resource/R6571	1.0
602	http://www.openkg.cn/COVID-19/wiki/resource/R3788	http://www.openkg.cn/2019-nCoV/health/resource/R6699	1.0
603	http://www.openkg.cn/COVID-19/wiki/resource/R37921	http://www.openkg.cn/2019-nCoV/health/resource/R6498	1.0
604	http://www.openkg.cn/COVID-19/wiki/resource/R3794	http://www.openkg.cn/2019-nCoV/health/resource/R6659	1.0
605	http://www.openkg.cn/COVID-19/wiki/resource/R3800	http://www.openkg.cn/2019-nCoV/health/resource/R6907	1.0
606	http://www.openkg.cn/COVID-19/wiki/resource/R38050	http://www.openkg.cn/2019-nCoV/health/resource/R294	1.0
607	http://www.openkg.cn/COVID-19/wiki/resource/R3809	http://www.openkg.cn/2019-nCoV/health/resource/R1833	1.0
608	http://www.openkg.cn/COVID-19/wiki/resource/R38101	http://www.openkg.cn/2019-nCoV/health/resource/R6220	1.0
609	http://www.openkg.cn/COVID-19/wiki/resource/R3816	http://www.openkg.cn/2019-nCoV/health/resource/R6895	1.0
610	http://www.openkg.cn/COVID-19/wiki/resource/R3824	http://www.openkg.cn/2019-nCoV/health/resource/R6893	1.0
611	http://www.openkg.cn/COVID-19/wiki/resource/R38241	http://www.openkg.cn/2019-nCoV/health/resource/R6580	1.0
612	http://www.openkg.cn/COVID-19/wiki/resource/R3827	http://www.openkg.cn/2019-nCoV/health/resource/R7037	1.0
613	http://www.openkg.cn/COVID-19/wiki/resource/R3829	http://www.openkg.cn/2019-nCoV/health/resource/R6803	1.0
614	http://www.openkg.cn/COVID-19/wiki/resource/R3832	http://www.openkg.cn/2019-nCoV/health/resource/R6932	1.0
615	http://www.openkg.cn/COVID-19/wiki/resource/R38322	http://www.openkg.cn/2019-nCoV/health/resource/R7003	1.0
616	http://www.openkg.cn/COVID-19/wiki/resource/R38351	http://www.openkg.cn/2019-nCoV/health/resource/R6444	1.0
617	http://www.openkg.cn/COVID-19/wiki/resource/R3840	http://www.openkg.cn/2019-nCoV/health/resource/R6900	1.0
618	http://www.openkg.cn/COVID-19/wiki/resource/R3845	http://www.openkg.cn/2019-nCoV/health/resource/R6749	1.0
619	http://www.openkg.cn/COVID-19/wiki/resource/R3848	http://www.openkg.cn/2019-nCoV/health/resource/R6974	1.0
620	http://www.openkg.cn/COVID-19/wiki/resource/R38523	http://www.openkg.cn/2019-nCoV/health/resource/R6456	1.0
621	http://www.openkg.cn/COVID-19/wiki/resource/R38697	http://www.openkg.cn/2019-nCoV/health/resource/R6952	1.0
622	http://www.openkg.cn/COVID-19/wiki/resource/R38703	http://www.openkg.cn/2019-nCoV/health/resource/R6740	1.0
623	http://www.openkg.cn/COVID-19/wiki/resource/R38704	http://www.openkg.cn/2019-nCoV/health/resource/R6366	1.0
624	http://www.openkg.cn/COVID-19/wiki/resource/R38729	http://www.openkg.cn/2019-nCoV/health/resource/R5589	1.0
625	http://www.openkg.cn/COVID-19/wiki/resource/R38733	http://www.openkg.cn/2019-nCoV/health/resource/R6209	1.0
626	http://www.openkg.cn/COVID-19/wiki/resource/R3877	http://www.openkg.cn/2019-nCoV/health/resource/R6731	1.0
627	http://www.openkg.cn/COVID-19/wiki/resource/R3879	http://www.openkg.cn/2019-nCoV/health/resource/R6257	1.0
628	http://www.openkg.cn/COVID-19/wiki/resource/R38866	http://www.openkg.cn/2019-nCoV/health/resource/R6382	1.0
629	http://www.openkg.cn/COVID-19/wiki/resource/R3887	http://www.openkg.cn/2019-nCoV/health/resource/R6930	1.0
630	http://www.openkg.cn/COVID-19/wiki/resource/R3888	http://www.openkg.cn/2019-nCoV/health/resource/R6988	1.0
631	http://www.openkg.cn/COVID-19/wiki/resource/R38899	http://www.openkg.cn/2019-nCoV/health/resource/R6547	1.0
632	http://www.openkg.cn/COVID-19/wiki/resource/R3899	http://www.openkg.cn/2019-nCoV/health/resource/R7051	1.0
633	http://www.openkg.cn/COVID-19/wiki/resource/R38996	http://www.openkg.cn/2019-nCoV/health/resource/R6565	1.0
634	http://www.openkg.cn/COVID-19/wiki/resource/R3901	http://www.openkg.cn/2019-nCoV/health/resource/R6856	1.0
635	http://www.openkg.cn/COVID-19/wiki/resource/R39094	http://www.openkg.cn/2019-nCoV/health/resource/R6524	1.0
636	http://www.openkg.cn/COVID-19/wiki/resource/R39134	http://www.openkg.cn/2019-nCoV/health/resource/R6769	1.0
637	http://www.openkg.cn/COVID-19/wiki/resource/R39156	http://www.openkg.cn/2019-nCoV/health/resource/R6208	1.0
638	http://www.openkg.cn/COVID-19/wiki/resource/R39214	http://www.openkg.cn/2019-nCoV/health/resource/R7035	1.0
639	http://www.openkg.cn/COVID-19/wiki/resource/R39219	http://www.openkg.cn/2019-nCoV/health/resource/R6529	1.0
640	http://www.openkg.cn/COVID-19/wiki/resource/R39229	http://www.openkg.cn/2019-nCoV/health/resource/R7007	1.0
641	http://www.openkg.cn/COVID-19/wiki/resource/R39238	http://www.openkg.cn/2019-nCoV/health/resource/R7097	1.0
642	http://www.openkg.cn/COVID-19/wiki/resource/R3927	http://www.openkg.cn/2019-nCoV/health/resource/R6635	1.0
643	http://www.openkg.cn/COVID-19/wiki/resource/R39331	http://www.openkg.cn/2019-nCoV/health/resource/R6348	1.0
644	http://www.openkg.cn/COVID-19/wiki/resource/R3935	http://www.openkg.cn/2019-nCoV/health/resource/R6961	1.0
645	http://www.openkg.cn/COVID-19/wiki/resource/R39391	http://www.openkg.cn/2019-nCoV/health/resource/R6296	1.0
646	http://www.openkg.cn/COVID-19/wiki/resource/R39417	http://www.openkg.cn/2019-nCoV/health/resource/R6860	1.0
647	http://www.openkg.cn/COVID-19/wiki/resource/R3947	http://www.openkg.cn/2019-nCoV/health/resource/R6579	1.0
648	http://www.openkg.cn/COVID-19/wiki/resource/R3952	http://www.openkg.cn/2019-nCoV/health/resource/R6489	1.0
649	http://www.openkg.cn/COVID-19/wiki/resource/R39531	http://www.openkg.cn/2019-nCoV/health/resource/R6385	1.0
650	http://www.openkg.cn/COVID-19/wiki/resource/R3957	http://www.openkg.cn/2019-nCoV/health/resource/R7073	1.0
651	http://www.openkg.cn/COVID-19/wiki/resource/R3962	http://www.openkg.cn/2019-nCoV/health/resource/R6765	1.0
652	http://www.openkg.cn/COVID-19/wiki/resource/R39629	http://www.openkg.cn/2019-nCoV/health/resource/R6258	1.0
653	http://www.openkg.cn/COVID-19/wiki/resource/R3965	http://www.openkg.cn/2019-nCoV/health/resource/R6780	1.0
654	http://www.openkg.cn/COVID-19/wiki/resource/R39700	http://www.openkg.cn/2019-nCoV/health/resource/R6435	1.0
655	http://www.openkg.cn/COVID-19/wiki/resource/R39719	http://www.openkg.cn/2019-nCoV/health/resource/R6485	1.0
656	http://www.openkg.cn/COVID-19/wiki/resource/R39738	http://www.openkg.cn/2019-nCoV/health/resource/R6584	1.0
657	http://www.openkg.cn/COVID-19/wiki/resource/R39752	http://www.openkg.cn/2019-nCoV/health/resource/R6168	1.0
658	http://www.openkg.cn/COVID-19/wiki/resource/R3993	http://www.openkg.cn/2019-nCoV/health/resource/R6693	1.0
659	http://www.openkg.cn/COVID-19/wiki/resource/R3998	http://www.openkg.cn/2019-nCoV/health/resource/R6814	1.0
660	http://www.openkg.cn/COVID-19/wiki/resource/R40028	http://www.openkg.cn/2019-nCoV/health/resource/R6422	1.0
661	http://www.openkg.cn/COVID-19/wiki/resource/R4003	http://www.openkg.cn/2019-nCoV/health/resource/R6953	1.0
662	http://www.openkg.cn/COVID-19/wiki/resource/R40038	http://www.openkg.cn/2019-nCoV/health/resource/R6663	1.0
663	http://www.openkg.cn/COVID-19/wiki/resource/R40047	http://www.openkg.cn/2019-nCoV/health/resource/R6719	1.0
664	http://www.openkg.cn/COVID-19/wiki/resource/R40064	http://www.openkg.cn/2019-nCoV/health/resource/R6575	1.0
665	http://www.openkg.cn/COVID-19/wiki/resource/R4007	http://www.openkg.cn/2019-nCoV/health/resource/R6273	1.0
666	http://www.openkg.cn/COVID-19/wiki/resource/R40092	http://www.openkg.cn/2019-nCoV/health/resource/R6715	1.0
667	http://www.openkg.cn/COVID-19/wiki/resource/R4019	http://www.openkg.cn/2019-nCoV/health/resource/R6924	1.0
668	http://www.openkg.cn/COVID-19/wiki/resource/R40205	http://www.openkg.cn/2019-nCoV/health/resource/R6457	1.0
669	http://www.openkg.cn/COVID-19/wiki/resource/R4023	http://www.openkg.cn/2019-nCoV/health/resource/R2467	1.0
670	http://www.openkg.cn/COVID-19/wiki/resource/R40315	http://www.openkg.cn/2019-nCoV/health/resource/R6533	1.0
671	http://www.openkg.cn/COVID-19/wiki/resource/R4032	http://www.openkg.cn/2019-nCoV/health/resource/R7084	1.0
672	http://www.openkg.cn/COVID-19/wiki/resource/R40328	http://www.openkg.cn/2019-nCoV/health/resource/R3220	1.0
673	http://www.openkg.cn/COVID-19/wiki/resource/R4043	http://www.openkg.cn/2019-nCoV/health/resource/R6336	1.0
674	http://www.openkg.cn/COVID-19/wiki/resource/R4044	http://www.openkg.cn/2019-nCoV/health/resource/R6240	1.0
